,content
906,"Info from gunawan_gugunn1  -  Haloo teman-teman semuaa. 
Dalam rangka merayakan ulang tahun Forkomi yang ke 21 tahun, kami dari Forum Komunikasi Mahasiswa Islam UAJY (forkomiuajy) akan… https://t.co/nwJkt95Jiz"
907,"Info from kspm_uajy  -  KSPM UAJY proudly presents :
📈 Market Outlook 2019: ""Potensi Pasar Modal bagi Generasi Milenial Pasca Pemilu"" 📉

Halo para investor muda, 
Ada kabar gembira nih… https://t.co/w4Y5hk7sBw"
908,"Info from @pastipress  -  - MEDIA PARTNER - 
Atma Jaya Photography Club mempersembahkan
--------
Gelar Karya APC 2019
""Likuning Raga""
📍 STSRD Visi
Jalan Taman Siswa No 150B… https://t.co/xNooqAJdNt"
909,"[TI BATIK'S DAY]

Halo teman-teman, hari ini Jumat, 3 Mei 2019 TI Batik's Day hadir lagi nih!
Yuk pake batik kesayangan kalian sebagai ungkapan rasa cinta untuk budaya kita, jadi jangan lupa pakai batik kalian ya!
___________________
HMTI UAJY 18/19
#MudaDinamisBerintegritas https://t.co/VIU6bmnjIT"
910,"Hai Future Leader!⁣
⁣
Indomaret Group hadir di Jobfair UAJY loh! ⁣
Buat kalian yang lagi cari kerja atau magang, bisa langsung kunjungi booth kita di Auditorium 2 Lt 3, Gedung Thomas… https://t.co/SqilLYGczF"
911,"[HARI PENDIDIKAN NASIONAL]

Belajar adalah hiasan dalam kemakmuran, perlindungan dalam kesulitan dan tunjangan dimasa tua. Belajarlah dari masa lalu jika kita ingin mendefinisikan masa depan.

Selamat Hari Pendidikan Nasional. https://t.co/XC8j7vLM8j"
912,"[HARI PENDIDIKAN NASIONAL]

Jangan pernah berhenti belajar, karena hidup tidak akan pernah berhenti memberikan pelajaran☺

Selamat Hari Pendidikan Nasional! 🇮🇩
___________________
HMTI UAJY 18/19
#MudaDinamisBerintegritas https://t.co/QCvg8OPsrT"
913,"[HARI PENDIDIKAN NASIONAL]

Kami segenap keluarga besar Himaforka mengucapkan

📖 Selamat Hari Pendidikan Nasional 📖 

Semoga pendidikan di Indonesia semakin maju, karena pendidikan itu penting demi masa depan bangsa Indonesia. 💪🏻🇮🇩

Ayo kobarkan semangat belajar!👊🏻👊🏻 https://t.co/OjU4g80Kzu"
914,"[TI NEWS] 

Halo sobat TI! 👋
TI News bulan Mei sudah hadir sebagai pengingat tanggal penting dibulan ini. Jangan sampai ada yang terlewatkan ya! 🤗 Jangan lupa bulan ini merupakan batas akhir verifikasi spama dan selamat menyambut Bulan Ramadhan! 🙏 https://t.co/hAgAU9sA9u"
915,"“Jadikan setiap tempat sebagai sekolah, dan jadikan setiap orang sebagai guru.” ~ Ki Hadjar Dewantara

#UAJYPeringatan #UAJY #AtmaJogja #UAJYHumanis #HariPendidikanNasional https://t.co/m2gL6ZY048"
916,"“Jadikan setiap tempat sebagai sekolah, dan jadikan setiap orang sebagai guru.” ~ Ki Hadjar Dewantara

#UAJYPeringatan #UAJY #AtmaJogja #UAJYHumanis #HariPendidikanNasional https://t.co/PSXkhPBB7o"
917,"@educationfess walaupun rumahku deket ke uajy, aku lebih milih unpar"
918,Makannya kuliah di UAJY lur https://t.co/SU62Hvv4cR
919,Butuh temen untuk ke jobfair uajy 🙄
920,"Kepala Dinas Infokom Sigi Mewakili Bupati Sigi meresmikan Radio Komunitas Tutura FM, media informasi untuk masyarakat tangguh. @BNPB_Indonesia @kemkominfo @KPI_Pusat @AMARC_AP
@CombineRI @uajy @fmyy
@hkbn https://t.co/O0egSfZLCX"
921,"[ HARI BURUH INTERNASIONAL]

""Genius begins great works; labor alone finishes them.""
-Joseph Joubert-

Buruh adalah kita, Berpeluh untuk harapan hidup lebih baik bagi diri dan keluarga, sejahterakan buruh dan lindungi hak-haknya.

Selamat Hari Buruh Internasional !! https://t.co/kdLhSSml6v"
922,"[HARI BURUH]

Selamat Hari Buruh untuk para pekerja keras. Semoga selalu bisa memenuhi kewajiban dan mendapatkan semua haknya🤗
___________________
HMTI UAJY 18/19
#MudaDinamisBerintegritas https://t.co/WrKnu0ni4q"
923,"[KALENDER MEI]

Haii haiii 👋👋

Tak terasa bulan April sudah berlalu, mari kita sambut bulan Mei dengan penuh semangat.

Berikut Kalender Mei untuk membantu teman - teman untuk mengingat tanggal - tanggal penting dalam perkuliahan bulan ini 😉😉

Tetap semangat !! 💪🏻💪🏻 https://t.co/SM0kyEzbFv"
924,"[HARI BURUH]

Semua tenaga kerja yang mengangkat kemanusiaan memiliki martabat dan kepentingan dan harus dilakukan dengan keunggulan telaten.
- Martin Luther King Jr-

😊Selamat Hari Buruh😊 https://t.co/zApitzF9L1"
925,"[KALENDER MEI]

Halo teman-teman 🙌🏻

Tidak terasa semester genap akan segera habis nih 😵

Yuk dicek kalender bulan Mei, ada yang harus kalian catat nih biar ga ketinggalan ☺️ https://t.co/cfjQsuO0Sa"
926,"Dipikirnya ""somad"" tu cuma nama ulama apa yak.. 
Blom kenal aja mereka ama ""somad"" versi @FISIPUAJY @infoFJK @uajy"
927,"@hailalil Kaga ada bree, terakhir main di kosan lu nemunya maba cewe uajy"
928,KKN 75 UAJY - Ketapang Kalimantan Barat https://t.co/qS3jbenbBK
929,"Info from libraryuajy  -  Recruitment Student Staff Tahap II 
_______________________________
Info lebih jelas silahkan kunjungi https://t.co/0uSnIjuuVx https://t.co/iLHEcAkM8D"
930,"Info from libraryuajy  -  Jam Layanan Perpustakaan Selama Libur akademik
__________________________

#uajy #atmajogja #libraryuajy https://t.co/P2xVFaM2gV"
931,"Pagi ini Kepala Dinas @kominfodiy , Ir. @ronyprimanto  Hari, MT. hadir menjadi narasumber dalam mata kuliah proyek Komunikasi Publik di Program Studi Magister Ilmu Komunikasi Program Pascasarjana Universitas @uajy Yogyakarta di Gedung Bonaventura.

#JumatBerkah https://t.co/8rrGfzfsUQ"
932,"Pagi ini Kepala Dinas @kominfodiy , Ir. @ronyprimanto  Hari, MT. hadir menjadi narasumber dalam mata kuliah proyek Komunikasi Publik di Program Studi Magister Ilmu Komunikasi Program Pascasarjana Universitas @uajy Yogyakarta di Gedung Bonaventura.

#JumatBerkah 
#kominfodiy https://t.co/oqfP2F0HGE"
933,@awingski @nikolassetiaji @pamungkasks @uajy tolong
934,"Info from kspm_uajy  -  Mau liburan kamu lebih bermanfaat? Yuk raih pengalaman yang tak terlupakan dalam Dunia Pasar Modal bersama, di KUNJUNGAN KERJA JAKARTA 2019
(!!!) 4 s.d 8 AGUSTUS 2019(!!!)
.
dalam kunjungan… https://t.co/EligWktynF"
935,Info from @pascauajy  -  Asosiasi Filsafat Hukum Indonesia (AFHI) Yogyakarta bekerjasama dengan Program Studi Magister Ilmu Hukum Universitas Atma Jaya Yogyakarta untuk mengadakan Call For Papers dan Diskusi… https://t.co/OZrcbLRzXw
936,"Selamat kepada Jurnal Ilmiah Fakultas Hukum UAJY ""Justitia Et Pax"" yang telah terkareditasi S4 SINTA dan terindeks di DOAJ.

#UAJYUnggul #FHUAJY #JustitiaEtPax #SINTADIKTI #DOAJ #JurnalIlmiah #UAJY #AtmaJogja https://t.co/mj4xenWUgm"
937,"Universitas Atma Jaya Yogyakarta masuk dalam daftar perguruan tinggi swasta terbaik keempat versi Kemenristekdikti. Dana Cita telah merangkum informasi seputar UAJY!

Cek sekarang juga di https://t.co/Z5HVPHbXPc

#DanaCita
#PinjamanPendidikanTerjangkau
#BebaskanMimpimu https://t.co/avfRptYoxc"
938,"Pemberangkatan ke tempat KKN
Mahasiswa lain: nganggo kendaraan pribadi
Mahasiswa UAJY: tumpakke berpuluh-puluh taksi"
939,Ditunggu UAJY. Please2 jgn bilang UAJY tu apaan https://t.co/m0MF2puUYu
940,"Ada konspirasi apa dibalik admin instagram uajy?

Cc @pradistyhs https://t.co/UYTglfJnOZ"
941,"He klean anak2 ilkom uajy yg jam segini masih ngedit laporan kampanye pdhl ujiannya sesi 1 jam 8 pagi, KLEAN GILA APAYA????"
942,"@omnivlora @educationfess atmajaya jogja? engga. uajy itu punya katolik si, tapi pelajaran agamanya sesuai agama asli. kalo atma jkt gatau hehe gaada temen disana"
943,"@_IncognitoBlack @rejoiceevermor3 Kupikir UAJY😂😂

 Kampusku terkenal parkir mobil rapi soalnya.. yg sewarna dikumpulin jd satu.
Cerdas dan kreatif emang bapak2 petugas parkir.
https://t.co/jmTlFmuVy4"
944,Aku memutuskan untuk menghabiskan malam minggu ke E-Projectnya UAJY. Tujuanku? Ya tentu saja untuk menonton .Feast bersama salah satu match Tinder (ceilah).
945,Universitas Warmadewa Denpasar Kunjungi UAJY https://t.co/EJOppVBdec https://t.co/6sGxW7hd6l
946,UAJY Gelar Syawalan Bersama Warga dan Relasi https://t.co/gfhj49TVmz https://t.co/5nxtZ5ZqnY
947,"@uknomer8 Gapapa kalo ga ada kamu di UAJY, ga ada pengaruhnya sama aku~"
948,Mohon doa agar almarhum diberikan tempat terbaik disisi Tuhan dan keluarga yang ditinggalkan diberi ketabahan.
949,"[BERITA DUKA]

Telah Dipanggil Menghadap Tuhan, Ibu dari teman kita Sisilia Dian Arista Teknik Industri 2016 pada hari Jumat, 21 Juni 2019 pukul 21.00 WIB. Misa pemberkatan akan diadakan pada hari Sabtu, 22 Juni 2019 pukul 10.00 WIB dan jenazah akan disemayamkan pukul 14.00 WIB."
950,@yeahmahasiswa Gw disidang sama pak Fandy dan pak Slamet S Sarwono yang terkenal killer di @uajy aja uda pucet
951,@Goenawan85 Uajy karo sstnas ra ono sekolah konsulen bedah digesti dab. Ckck
952,"@LowonganDosen Lulus S2 pertengahan 2016. Setelah wisuda daftar Unair, langsung gagal di admin. Jadi asisten riset 3,5 bulan sampe akhir tahun. 2017 daftar UM, UAJY, UNJ ditolak semua. Daftar UMS, UAD, sama IAIN Tulungagung hampir bersamaan (April 2017). Takdirnya di UMS."
953,@febri_frdnsyh @SFOG1976 @CampusBoys_UAJY @VeteranCampus @CampusBoys1976 Kangen sek do jajan?
954,@CampusBoys_UAJY @VeteranCampus @CampusBoys1976 btw iki kampus 2 babarsari...gedunge koyo suzuran 😭
955,@SFOG1976 @CampusBoys_UAJY @VeteranCampus @CampusBoys1976 kantin larang kok dikangeni minn...😭
956,@CampusBoys_UAJY @VeteranCampus @CampusBoys1976 Kangen Kantin Calsita 😍😍
957,"@CampusBoys_UAJY @Scholarshitt @VeteranCampus @CampusBoys1976 Do reti ra nek ng mburi tembok kwi. Dpn gedung kuliah ya jaman biyen adl ""lapangan bola dadakan"" simbol upn kampus bola 😂😂😂 @JanHoffmanNYT"
958,@CampusBoys_UAJY @Aninditocahya_ @VeteranCampus @CampusBoys1976 semoga gak diusilin~
959,Informasi Lowongan Kerja. Untuk dimanfaatkan. https://t.co/9WvuMa9KcD
960,@CampusBoys_UAJY @CampusBoys1976 Terimakasih dan hormat selalu kepada tetangga kampus kami juga
961,"@CampusBoys_UAJY @VeteranCampus @CampusBoys1976 Weh wangun, dadi kangen kampus"
962,angkat topi buat tetangga kampus kami. @VeteranCampus @CampusBoys1976 https://t.co/nKtLa3fsdt
963,"@laserquestz @educationfess Yang di atas bukan UAJY 😊 tapi Unika Atma Jaya atau UAJ saja cukup hehe kalau UAJ, saya bisa bantu, walau bukan sendernya hehe"
964,@UCxUP @gilbhas UAJY : universitas anak jutawan yogyakarta wakakakak
965,"@ivnlrsti Atma jaya jurusan teknik sipil. Prospek kerjanya terjamin, beasiswa banyak. Ruangan udah ada acnya, dilengkapi basement dan lip. Dan masih banyak hal hal yang luar biasa di UAJY. TERIMAKASIH"
966,"Setelah Penantian Panjang 😎😎
Thanks God 😇😊
.
.
.
.
Better late than never 😂😂😁😎 @ Kampus 3 Gedung Bonaventura UAJY https://t.co/cwC7K8ENHg"
967,"@RealForJKW @makLambeTurah wooo...jogja juga toh...sekitar LA itu kampusnya UAJY, IAIN, INSTIPER, YKPN, UKDW,.."
968,"@BMtimoho @PSIMJOGJA @PSSleman @Persiba @PSIM_STOREYK @uajy @up45yogyakarta @klik_uad @AmikomJogja @UIIYogyakarta @AkademiaUII 
#tshirt #seminar kit #gift set #umbul #dokumentasi 
#jogja #semetris #promotion 
0811 2675 425 wa https://t.co/Zik9lSL9VZ"
969,"Merekomendasikan UAJY karena saya mengalami sendiri bagaimana suasana, pelayanan dan kualitas dosen pengajarnya... https://t.co/FN2d3BZNnD"
970,@Imperial_Pijar pindah uajy cabang mrican aja
971,"Terakhir, matahari terbit dilihat dari lantai 4 FISIP UAJY. fotonya biasa aja, tapi, saya bisa ngambil gambar itu karena ga tidur. Selain garap buat event penelitian, teman SD saya, Anugrah Aji datang, curhat sepanjang malam. Perihal menghamili pacaranya...... https://t.co/F6UNOY2OIH"
972,"[PENGUMUMAN VERIFIKASI SPAMA]

Akan diadakan verifikasi dan transkrip spama KHUSUS untuk pendaftaran ujian pendadaran yang dilakukan di minggu pertama UAS pada hari Rabu-Jumat, 19-21 Juni 2019 pukul 10.00-15.00 WIB.

Harap diperhatikan, terima kasih."
973,Live Streaming PMM UAJY https://t.co/a23N5AJSgS lewat @YouTube
974,"@askfess Banyak
UII
UTY
Sanata Dharma
UMY
ISI Yk
UAD
UAJY
Amikom
STIE YKPN

Sersing aja lah nder banyak"
975,"[ UJIAN AKHIR SEMESTER ]

Hai 👋👋

Tidak terasa UAS sudah dimulai, jangan lupa untuk mempersiapkan diri dengan istirahat yang cukup, belajar, dan berdoa. 

Oh iya, jangan lupa bawa KTM, kartu KRS, dan alat tulis yaa. 😀😀

Tetap semangat 💪💪
Good luck and God bless you all 🙏🙏 https://t.co/cumWtpOV2g"
976,@educationfess Banyak kok nder.. dia sadhar sama uajy jg udh lumayan yg berjilbab
977,"@obedkresna @yuliaevalina UAJY juga, Pak :("
978,"[INFO UJIAN]

Berikut Jadwal Ujian Akhir Semester Genap T. A. 2018/2019.

Harap diperhatikan, terima kasih. https://t.co/Hn8U7sHIjQ"
979,@AgustinusBimo1 Hihi Dah punya kasetnya belum cui? Haha wingi pas neng UAJY ra tumbas?
980,PSM UAJY keren bgt yalord ga ngerti lg
981,@cicicpt @uajy Kamajaya mana suaranyaaaaaa...hahaha
982,"@widirfn @uajy Mgkn keponakan2 aku mulai skrg ga usah les mtk, les editing vlog aja"
983,@cicicpt @uajy Nyesel aku les neutron. Tau gitu bikin cenel yutup sejak kelas X
984,Tolong @uajy Atmajaya Yogyakarta jangan ikut-ikutan begini ya. https://t.co/3QHqOtEw4Q
985,"Info from @komantta  -  UKM SENI BUDAYA NUSANTARA 
Mempersembahkan 🎉 :
Pentas Seni Budaya Nusantara 2019 dengan Tema : RATNA NUSANTARA dan akan membawakan acara dalam konsep Vintage era 90-an.

Mari datang dan… https://t.co/yeY9FhZC3b"
986,"""It’s not going to be easy, but it’s going to be worth it."" -nn
.
Selamat menempuh Ujian Akhir Semester Genap / Tahun Akademik 2018-2019
.
.
#UAJYBerintegritas #UAJYUjian #UAJYUAS #UAJYUcapan #AtmaJogja #UAJY https://t.co/HPX3O7bMAK"
987,"@himaforka_uajy Min report, https://t.co/qaUoFdgg3G statusnya 404, sedang down?"
988,"Info from @pascauajy  -  Penerimaan Mahasiswa Baru Program Pascasarjana

Program Magister (S2)
1. Magister Manajemen
2. Magister Teknik Sipil
3. Magister Ilmu Hukum
4. Magister Teknik Informatika
5. Magister… https://t.co/UZkndCmy5s"
989,"@nickoakbar UGM
ITB gebetan diculik sama Avanza rentalan ( jadi gagal mau jadian )
UAJY"
990,Pendaftaran Wisuda dan Pascasarjana Periode IV TA 2018/2019. Mohon diperhatikan. https://t.co/Wv9ZAzpHqm
991,"Dulu pengin kuliah:
• Sastra Jepang, UB.
• Arsitektur, UAJY.

Masuknya:
• Ilmu Komunikasi, Unmul.

Kelar, mau jadi:
• Traveller.
• Volunteer. https://t.co/pPgJ4HlmNC"
992,Kocheng berat. Asli. Tiap sore nongkrong di kampus fisip uajy. https://t.co/NRqj92WcP2
993,"dulu pengen kuliah :
- STEI ITB

masuknya :
- Informatika UAJY

kerjanya :
- Kuli ketik"
994,"pertama ngerti band ini di event E-Project UAJY. heran karena penontonnya pada ngerti. lagunya enak. setelah didengerin sering-sering, liriknya ngeri juga."
995,@tubebayi @choicopie @kukiraakusiapa @sherlockmeg @xbillle @educationfess Uajy tau ga sist
996,"[INFO PRODI]

Diinformasikan untuk seluruh mahasiswa Prodi TI dimohon untuk mengisi form pengukuran keefektifan bimbingan akademik melalui email student untuk perbaikan paling lambat tanggal 16 Juni 2019.

Harap diperhatikan, terima kasih."
997,Tingkat level kebacod an seorang mahasiswa arsitektur 17 uajy diukur dari brp banyak angka yg muncul di kiri bawah ms word...
998,"Info from @pascauajy  -  Magister Ilmu Komunikasi Program Pascasarjana Universitas Atma Jaya Yogyakarta menyelenggarakan Kuliah Umum dengan Tema ""Hoaks Medis: Efek bagi Publik dan Dunia Kesehatan"" 
Pembicara : Dr.… https://t.co/3gSYpGvrR6"
999,Kalender Akademik UAJY TA 2019/2020 Program Sarjana. Mohon diperhatikan. https://t.co/58e2W5HYqi
1000,@inessitaa_ Kuy liburan. Di babarsari selatan uajy
1001,"Hadirkan Penterjemah Tuna Rungu, UAJY Menuju Kampus Inklusif https://t.co/UxwihYjqyu #UAJYBerita #UAJY #AtmaJogja"
1002,Mahasiswa UAJY Ikuti International Student Week di Jerman https://t.co/mVtY5E9jmY via @radarjogja #UAJYBerita #UAJY #AtmaJogja
1003,Anak Muda Diajak Memahami Nilai Sejarah di Vredeburg Melalui Foto Cerita https://t.co/RpMrI5dXmo via @harian_jogja #UAJYBerita #UAJY #AtmaJogja
1004,Open Recruitment Student Staff KHSP. Untuk dimanfaatkan. https://t.co/SDN0ndDKut
1005,"@educationfess mama: trisakti
papa: uajy"
1006,@Deboraa_Ellen IYA BENER IT!! hedehhh mrk nga ngerti ap yg kerja di sini jg ada anak UAJY alias universitas anak jutawan yogyakarta 😤 serumnya aj erha. Pasti yg suka ngegas it serumnya garnier atw wardah 😤
1007,Mahasiswa UAJY Ikuti International Student Week di Jerman • Radar Jogja - Jawa Pos https://t.co/zmw1ch9fv3
1008,"@askfess unpar, uajy, ums, dll"
1009,"[PENDAFTARAN INISIASI ULANG]

Halo warga FTI! 🤗

Pendaftaran inisiasi ulang 2019 bagi mahasiswa yang belum mengikuti atau belum lolos sudah dibuka loh! Pendaftaran bisa melewati link di bawah ini :

https://t.co/yMqstA7ymp https://t.co/cQ2agK9Uuk"
1010,@RicardRnw @Pak_JK @MHSMakasar @SupirPete2 @GojekTomohon @MIsezManado @unklabgrads @kampusorenz @GorontaloUNITE @jatengpedia @TrisaktiMedia @Humas_MKRI @KOPASSUS_id @uajy Jangan beri panggung FPI
1011,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @SarjanawiyataSF @CampusBoys_UAJY @VeteranCampus @CampusBoys_UGM Admin beserta seluruh jajaran chapter umy nengucapkan sama sama🙏
1012,"Sembari bertemu sanak sodara di kampung halaman, mari jadikan kaos ini bingkisan yg indah buat mereka. met lebaran oll🤗🙏 #PSSkanSekitarmu https://t.co/CNU0jIrKIE"
1013,"@CampusBoys1976 @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UMY @SarjanawiyataSF @CampusBoys_UAJY @VeteranCampus @CampusBoys_UGM Dhahar ketupat kaleh santen, 
Menawi lepat nyuwun ngapunten"
1014,"@CampusBoys1976 @CampusBoys_UNY @CAMPUSBOYS_UII @CampusBoys_UMY @SarjanawiyataSF @CampusBoys_UAJY @VeteranCampus @CampusBoys_UGM Mohon maaf lahir &amp; batin, 0-0 lur 🙏"
1015,@CampusBoys1976 @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UMY @SarjanawiyataSF @CampusBoys_UAJY @CampusBoys_UGM Mugi mugi dosa kita sedaya dilebur ing dinten riyaya niki🙏
1016,"Segenap keluarga besar @CampusBoys1976 beserta chapter @CampusBoys_UNY @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UMY @SarjanawiyataSF @CampusBoys_UAJY @VeteranCampus @CampusBoys_UGM  jika terdapat kesalahan &amp; kekhilafan mohon maaf lahir dan batin, 🙏 https://t.co/koI73SgxAf"
1017,"[ IDUL FITRI 1440 H ]

Kami segenap keluarga besar Himaforka UAJY mengucapkan 

Selamat Hari Raya Idul Fitri 1440 H, Minal Aidin Wal Faizin 🙏🏻🙏🏻

Janganlah memberi dan menerima sebuah ucapan maaf hanya terucap di mulut saja, melainkan lakukan dengan segenap hati🤗🤗 https://t.co/yx9cmgIvM9"
1018,@NeilSyahru @kelonkarukowe Beuhhh siapa tuh gus? Yang anak komunikasi UAJY itu gus??
1019,"[HARI RAYA IDUL FITRI]

Satukan tangan, satukan hati. Itulah indahnya silaturrahmi. Dihari kemenangan, kita beri keikhlasan u/ saling memaafkan.

Segenap pengurus HIMSI UAJY mengucapkan Selamat Menyambut Hari Raya Idul Fitri 1440H. Minal Aidzin Walfaizin, Mohon Maaf Lahir &amp; Batin https://t.co/qW4JRcdZfX"
1020,"[HARI IDUL FITRI]

Selamat Hari Raya Idul Fitri 1440 H! ✨

Mohon maaf lahir dan batin🤗
Semoga di bulan ini, hati kembali suci, dan kebaikan dapat menyertai kita semua🙏
__________________
HMTI UAJY 18/19
#MudaDinamisBerintegritas https://t.co/AJw5su69LV"
1021,"@educationfess gangerti, temenku ada yang lebih mengunggulkan sadhar sama uajy, jadi gatau sebenernya bagusan mana dan mahalan mana:("
1022,"Andai jemari tak sempat berjabat. Jika raga tak bisa bersua. Apabila ada kata membekas luka. Semoga pintu maaf masih terbuka. Selamat Idul Fitri 1440 H, selamat berkumpul bersama keluarga.
#UAJYInklusif #UAJYPeringatan #IdulFitri2019 #IdulFitri1440H #UAJY #AtmaJogja https://t.co/kCJTbaEMCl"
1023,"Andai jemari tak sempat berjabat. Jika raga tak bisa bersua. Apabila ada kata membekas luka. Semoga pintu maaf masih terbuka. Selamat Idul Fitri 1440 H, selamat berkumpul bersama keluarga.
.
.
.
#UAJYInklusif… https://t.co/TaJpGc7M4S"
1024,Matur nuwun @uajy untuk kartu lebarannya 🙏 https://t.co/jS5HVCir4I
1025,@CampusBoys1976 @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UNY @CampusBoys_UGM @CampusBoys_UAJY @VeteranCampus @SarjanawiyataSF Hati hati semuanyaaa :)
1026,"[TI NEWS]

Halo sobat TI! 👋
TI News bulan Juni sudah hadir sebagai pengingat tanggal penting dibulan ini. Jangan lupa diperhatikan dan jangan sampai terlewatkan ya!
___________________
HMTI UAJY 18/19
#MudaDinamisBerintegritas https://t.co/Yz4BIViLIQ"
1027,"Info from @pascauajy  -  Magister Arsitektur Universitas Atma Jaya Yogyakarta menyelenggarakan Workshop ""Arsitektur Digital Autodesk CFD and CATT Acoustic"" 
Trainer : Frengky Benekditus Ola S.T., M.T.
dilaksanakan… https://t.co/oiqU65Qla0"
1028,"Info from @dithmala  -  Salam KOMAPA!
Komunitas Mahasiswa Papua Atma Jaya Yogyakarta (KOMAPA) dengan bangga  mempersembahkan KOMAPA Futsal Championship 2019 dengan tema "" Futsal is our therapy "" .
Sistem Group yang… https://t.co/TkTxO0S7Y7"
1029,@CampusBoys1976 @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UNY @CampusBoys_UMY @CampusBoys_UGM @CampusBoys_UAJY @VeteranCampus Selamat sampai tujuan dulurku 🤗 salam untuk keluarga dikampung halaman dan jangan lupa oleh oleh ya😬
1030,"@CampusBoys1976 @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UNY @CampusBoys_UMY @CampusBoys_UGM @CampusBoys_UAJY @SarjanawiyataSF Hati hati di jalan, salam hangat untuk keluarga di rumah🙏🙏🙏"
1031,"@CampusBoys_UNY @CAMPUSBOYS_UII @CampusBoys1976 @CampusBoys_UMY @CampusBoys_UGM @CampusBoys_UAJY @VeteranCampus @SarjanawiyataSF Selamat mudik lur-lur ku, salam buat keluarga di rumah. Ale 😘"
1032,@CAMPUSBOYS_UII @CampusBoys1976 @amikom_boys @CampusBoys_UMY @CampusBoys_UGM @CampusBoys_UAJY @VeteranCampus @SarjanawiyataSF Salam hangat buat keluarga admin-admin. #PSSkanKampungHalamanmu :))
1033,"Selamat mudik untuk kawan-kawan @amikom_boys @CAMPUSBOYS_UII @CampusBoys_UNY @CampusBoys_UMY @CampusBoys_UGM @CampusBoys_UAJY @VeteranCampus @SarjanawiyataSF  selamat bertemu dan berkumpul bersama keluarga, salam hangat untuk kita semua 🤗"
1034,@educationfess paling uajy atau ga sanata y gt deh
1035,"@educationfess sadhar, uajy, ukdw bnyk klo jogja mah"
1036,"[HARI LAHIR PANCASILA]

Selamat Hari Lahir Pancasila! 🇮🇩
Mari perkokoh persatuan dan kesatuan bangsa, untuk Indonesia yang lebih baik🤗
___________________
HMTI UAJY 18/19
#MudaDinamisBerintegritas https://t.co/4P8W1Ly2DL"
1037,"[HARI LAHIR PANCASILA]

Selamat Hari Lahir Pancasila 🎊😄

Tidak hanya dengan menghafalkan seluruh sila, tetapi mari kita senantiasa mengamalkan nilai-nilai pancasila dalam kehidupan berbangsa dan bernegara 😊😀

""Kuat karena bersatu, bersatu karena kuat"" - Ir. Soekarno https://t.co/XxP7nh2CJ1"
1038,"[KALENDER JUNI]

Hallo hallo 👋👋

Tidak terasa semester 2 sudah mau berakhir yaa, hari berganti hari dan kita sudah memasuki bulan Juni aja nihh.. 

Berikut kalender bulan Juni untuk membantu kita semua melihat tanggal-tanggal penting dalam perkuliahan.

Tetap semangat !! 💪💪 https://t.co/03lA9TStkm"
1039,"[KALENDER JUNI]

Gak terasa kita sudah memasuki bulan juni nih 😅

Liburan panjang menanti nihh,tapi jangan lupa belajar yaa!

Yuk di cek kalendernya jangan sampai kelewatan tanggal-tanggal pentingnya yaa 😄 https://t.co/g5BTZ0mdEv"
1040,Menjadi uajy lingkungan usd ternyata tidak mudah ges
1041,"[HARI PANCASILA]

Sebarkan semangat kebersamaan dan toleransi! ✊🏻
 
""Kita Indonesia, Kita Pancasila"". Selamat Hari Lahir Pancasila! https://t.co/CUm5AKyv7r"
1042,"Beda agama, beda bahasa, beda warna kulit, tapi satu dalam jiwa Indonesia dan semangat Pancasila. Kita Indonesia, kita Pancasila.

#UAJYPeringatan #UAJYInklusif #HariLahirPancasila2019 #UAJY #AtmaJogja https://t.co/S7jNJRVHTM"
1043,"Beda agama, beda bahasa, beda warna kulit, tapi satu dalam jiwa Indonesia dan semangat Pancasila. Kita Indonesia, kita Pancasila.

#UAJYPeringatan #UAJYInklusif #HariLahirPancasila2019 #UAJY #AtmaJogja https://t.co/zIGHqEKggM"
1044,"@RudiCarlos72 @lanovemRdnwu @SumaUI @trisakti_ @TrisaktiMedia @mediaindonesia @LBH_Jakarta @YLBHI @eventsurabaya @EventSemarang @eventmalang @H_EliJKT48 @azalia_laila @uajy Alasannya apa?
Koq ngaku muslim tapi lebih seneng ke yang suka bubarin pengajian kali ya om?
Gak malu emang?
😂😂"
1045,@askmenfess UAJY: universitas anak jutawan Yogyakarta
1046,@lanovemRdnwu @SumaUI @trisakti_ @TrisaktiMedia @mediaindonesia @LBH_Jakarta @YLBHI @eventsurabaya @EventSemarang @eventmalang @H_EliJKT48 @azalia_laila @uajy Gw muslim...BUBARKAN FPI...!!!
1047,@FelixlasinT21 Hidup anak UAJY :))
1048,@lanovemRdnwu @SumaUI @trisakti_ @TrisaktiMedia @mediaindonesia @LBH_Jakarta @YLBHI @eventsurabaya @EventSemarang @eventmalang @H_EliJKT48 @azalia_laila @uajy Mantap
1049,"@andreasgiri_ @Kuliah_FBE_UAJY Mungkin dia orang yg menanyakan hal sama ke kamu geng. Tapi kamu malah naik motor nya cepet, dia juga ikut cepet"
